"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"12",12,"Denver Nuggets",68,241.1,41.1,86.3,0.476,12.7,36.3,0.351,28.4,50,0.568,16.2,20.5,0.79,9.1,35.1,44.2,27.3,7.3,3.8,14.4,19.7,111.1
"13",13,"Los Angeles Lakers",66,243.8,41.5,88.9,0.466,12,34.5,0.35,29.4,54.5,0.54,16.1,22.2,0.726,9.6,34.8,44.4,23.9,8,5.6,14.7,20.1,111.1
"14",14,"Indiana Pacers",68,242.9,41.1,89.2,0.46,12,35.2,0.34,29.1,54.1,0.538,16.3,21.4,0.761,11.1,33.7,44.8,24.8,6.9,5.7,14.5,20.3,110.4
"15",15,"Sacramento Kings",69,241.1,40.7,88.7,0.459,11.4,33.4,0.342,29.3,55.3,0.529,17.4,22.8,0.764,10,33.4,43.3,23.5,7.1,4.5,14.1,19.3,110.2
"16",16,"Boston Celtics",68,242.9,40,87.5,0.457,12.6,36.5,0.344,27.4,51,0.538,17.2,21.1,0.814,10.8,35.5,46.3,24.1,7.2,6.1,13.8,18.6,109.7
"17",17,"Miami Heat",69,242.5,39.5,85.5,0.463,13.3,35.5,0.374,26.2,49.9,0.525,17.1,21.1,0.808,10.3,34,44.4,25.7,7.5,3.4,14.7,20.6,109.4
"18",18,"Houston Rockets",67,241.1,39,86.3,0.452,13.3,38.8,0.343,25.7,47.5,0.541,17.5,24.6,0.71,9.6,32.5,42.1,23.2,7.3,4.5,16.6,20.5,108.9
"19",19,"Toronto Raptors",67,241.9,40.4,91.1,0.443,12,34,0.354,28.3,57.1,0.496,16.1,21.3,0.755,13.3,31.7,45,21.9,9.1,4.7,12.7,19.9,108.8
"20",20,"Philadelphia 76ers",65,241.5,39.1,84.7,0.461,11.2,31.2,0.357,27.9,53.5,0.522,19,23.2,0.819,8.5,33.7,42.2,23.1,7.6,5.4,12.5,19.5,108.4
"21",21,"Washington Wizards",66,242.3,40.3,86.2,0.468,10.5,30.9,0.34,29.8,55.2,0.54,17.2,21.9,0.784,9.2,34.1,43.4,24.5,6.4,5,13.3,19,108.3
"22",22,"New Orleans Pelicans",67,241.1,39.7,87.6,0.453,10.8,32.7,0.33,28.9,55,0.526,17.7,22.5,0.786,11.6,33.8,45.3,25,7.8,4.1,14.3,20,107.9
"23",23,"Portland Trail Blazers",66,240.4,38.5,86.9,0.443,13.1,37.5,0.35,25.4,49.4,0.513,17,22.2,0.766,10.1,33.4,43.5,22.5,7.7,4.4,14,20.5,107.2
"24",24,"Los Angeles Clippers",69,240.7,39.7,87.4,0.455,12.4,34,0.367,27.3,53.4,0.51,15,19.1,0.785,9.1,35.1,44.2,23.5,7.5,4.8,14.1,18.7,106.9
"25",25,"Dallas Mavericks",67,241.1,39.1,85.8,0.456,12.7,37.1,0.343,26.3,48.6,0.542,15.9,20.8,0.763,9.5,33.7,43.2,23.3,7,4.1,12.5,19.9,106.8
"26",26,"Cleveland Cavaliers",67,240,39.4,84.5,0.466,11.5,32.9,0.349,27.9,51.7,0.541,16.4,21.5,0.763,10.2,34.4,44.6,25.1,7.1,4.3,14.8,17.2,106.7
"27",27,"New York Knicks",67,241.5,37.7,86.5,0.436,12.9,36.5,0.354,24.8,50,0.495,17.6,23.6,0.746,11.5,35,46.4,21.4,6.8,4.9,13.6,20.6,105.9
"28",28,"Orlando Magic",68,240.7,38.1,87.8,0.434,11.9,36.2,0.329,26.2,51.6,0.508,15.9,20.1,0.793,9,35,44,23.3,6.9,4.5,14.6,19.6,104
"29",29,"Detroit Pistons",67,241.5,37.8,88.7,0.425,11.1,34.3,0.322,26.7,54.4,0.491,17,21.9,0.778,11.2,31.9,43.1,22.9,7.6,4.8,14.4,21.9,103.6
"30",30,"Oklahoma City Thunder",66,241.5,37.9,89.5,0.423,11.7,37.3,0.314,26.2,52.2,0.501,14.9,19.5,0.762,10.3,35.5,45.8,21.7,7.8,4.6,13.7,18.3,102.3
"31",NA,"League Average",67,241.4,40.4,88.2,0.458,12.3,35.2,0.35,28.1,53,0.53,16.7,21.6,0.772,10.4,34.3,44.7,24.4,7.6,4.8,13.9,19.6,109.8
